X,Y,Z
0.0,173.59,23.300000000000004
0.010000000000019327,176.09,23.300000000000004
0.020000000000010232,178.59,23.400000000000002
0.020000000000010232,181.09,22.400000000000002
0.030000000000001137,183.59,21.000000000000004
0.5100000000000193,175.09,23.1
0.5100000000000193,177.59,23.400000000000002
0.5200000000000102,180.09,22.500000000000004
0.5200000000000102,182.59,21.6
0.960000000000008,155.59,17.300000000000004
1.0100000000000193,175.09,23.200000000000003
1.0100000000000193,177.59,23.200000000000003
1.0200000000000102,180.09,22.200000000000003
1.0200000000000102,182.59,21.1
1.460000000000008,154.09,16.900000000000002
1.460000000000008,156.59,17.300000000000004
1.5,174.09,23.400000000000002
1.5100000000000193,176.59,22.900000000000002
1.5200000000000102,179.09,21.700000000000003
1.5200000000000102,181.59,20.800000000000004
1.5300000000000011,184.09,20.500000000000004
1.960000000000008,154.09,16.700000000000003
1.960000000000008,156.59,17.200000000000003
2.0,172.59,23.6
2.0100000000000193,175.09,23.200000000000003
2.0100000000000193,177.59,22.300000000000004
2.0200000000000102,180.09,21.500000000000004
2.0200000000000102,182.59,20.1
2.450000000000017,151.57999999999998,16.500000000000004
2.460000000000008,154.07999999999998,16.6
2.460000000000008,156.57999999999998,17.1
2.5,171.58,23.6
2.5,174.08,23.400000000000002
2.5100000000000193,176.58,22.200000000000003
2.5200000000000102,179.08,21.200000000000003
2.5200000000000102,181.58,19.1
2.530000000000001,184.07999999999998,19.400000000000002
2.950000000000017,153.07999999999998,16.500000000000004
2.960000000000008,155.57999999999998,16.6
2.969999999999999,158.07999999999998,17.300000000000004
3.0,171.08,23.800000000000004
3.0,173.58,23.6
3.0100000000000193,176.08,21.700000000000003
3.0200000000000102,178.58,21.300000000000004
3.0200000000000102,181.08,18.700000000000003
3.030000000000001,183.57999999999998,19.000000000000004
3.450000000000017,151.57999999999998,16.300000000000004
3.460000000000008,154.07999999999998,16.400000000000002
3.460000000000008,156.57999999999998,16.6
3.469999999999999,159.07999999999998,17.6
3.490000000000009,170.08,23.800000000000004
3.5,172.58,23.700000000000003
3.5100000000000193,175.08,22.1
3.5100000000000193,177.58,21.200000000000003
3.5200000000000102,180.08,18.800000000000004
3.5200000000000102,182.58,19.000000000000004
3.950000000000017,150.07999999999998,16.1
3.960000000000008,157.57999999999998,17.200000000000003
3.969999999999999,160.07999999999998,19.200000000000003
3.980000000000018,162.57999999999998,22.000000000000004
3.980000000000018,165.07999999999998,24.500000000000004
3.990000000000009,167.58,24.800000000000004
3.990000000000009,170.08,23.800000000000004
4.0,172.58,23.700000000000003
4.010000000000019,175.08,21.400000000000002
4.010000000000019,177.58,20.700000000000003
4.02000000000001,180.08,18.400000000000002
4.02000000000001,182.58,18.700000000000003
4.450000000000017,150.07999999999998,16.200000000000003
4.469999999999999,159.07999999999998,18.700000000000003
4.469999999999999,161.57999999999998,21.400000000000002
4.480000000000018,164.07999999999998,24.000000000000004
4.490000000000009,166.57999999999998,24.6
4.490000000000009,169.08,24.200000000000003
4.5,171.58,23.800000000000004
4.5,174.08,22.400000000000002
4.510000000000019,176.58,20.700000000000003
4.52000000000001,179.08,18.400000000000002
4.52000000000001,181.58,18.6
4.950000000000017,149.57999999999998,17.000000000000004
4.969999999999999,159.07999999999998,19.900000000000002
4.969999999999999,161.57999999999998,21.800000000000004
4.980000000000018,164.07999999999998,24.000000000000004
4.990000000000009,166.57999999999998,24.500000000000004
4.990000000000009,169.08,24.300000000000004
5.0,171.58,23.6
5.0,174.08,21.800000000000004
5.010000000000019,176.58,20.300000000000004
5.02000000000001,179.08,18.300000000000004
5.450000000000017,150.57999999999998,16.200000000000003
5.469999999999999,160.57999999999998,21.200000000000003
5.480000000000018,163.07999999999998,23.500000000000004
5.480000000000018,165.57999999999998,24.200000000000003
5.490000000000009,168.08,23.900000000000002
5.5,170.58,23.700000000000003
5.5,173.08,22.000000000000004
5.510000000000019,175.58,20.900000000000002
5.939999999999998,148.57999999999998,18.200000000000003
5.969999999999999,159.57999999999998,21.500000000000004
5.980000000000018,162.07999999999998,22.900000000000002
5.980000000000018,164.57999999999998,23.700000000000003
5.990000000000009,167.08,23.500000000000004
5.990000000000009,169.58,23.700000000000003
6.0,172.08,22.1
6.010000000000019,174.58,21.000000000000004
6.439999999999998,148.57,17.900000000000002
6.469999999999999,160.07,22.000000000000004
6.480000000000018,162.57,23.300000000000004
6.480000000000018,165.07,23.1
6.490000000000009,167.57,23.400000000000002
6.490000000000009,170.07,22.900000000000002
6.5,172.57,20.900000000000002
6.510000000000019,175.07,20.1
6.950000000000017,149.57,17.000000000000004
6.969999999999999,161.57,23.200000000000003
6.980000000000018,164.07,22.900000000000002
6.990000000000009,166.57,22.500000000000004
6.990000000000009,169.07,23.200000000000003
7.0,171.57,20.900000000000002
7.0,174.07,19.800000000000004
7.439999999999998,148.57,17.000000000000004
7.469999999999999,160.57,23.300000000000004
7.480000000000018,163.07,22.900000000000002
7.480000000000018,165.57,21.900000000000002
7.490000000000009,168.07,22.900000000000002
7.5,170.57,21.1
7.5,173.07,19.800000000000004
7.939999999999998,148.57,17.000000000000004
7.969999999999999,160.57,23.300000000000004
7.980000000000018,163.07,22.300000000000004
7.980000000000018,165.57,21.800000000000004
7.990000000000009,168.07,22.400000000000002
8.0,170.57,20.400000000000002
8.0,173.07,19.700000000000003
8.439999999999998,149.07,17.200000000000003
8.469999999999999,161.07,23.000000000000004
8.480000000000018,163.57,21.700000000000003
8.490000000000009,166.07,21.900000000000002
8.490000000000009,168.57,21.200000000000003
8.5,171.07,19.700000000000003
8.939999999999998,148.07,17.200000000000003
8.969999999999999,160.07,23.200000000000003
8.980000000000018,162.57,21.800000000000004
8.980000000000018,165.07,21.800000000000004
8.990000000000009,167.57,22.000000000000004
8.990000000000009,170.07,20.000000000000004
9.439999999999998,148.57,17.700000000000003
9.469999999999999,160.57,22.500000000000004
9.480000000000018,163.07,21.6
9.480000000000018,165.57,22.000000000000004
9.490000000000009,168.07,20.700000000000003
9.5,170.57,19.700000000000003
9.950000000000017,149.57,17.6
9.969999999999999,161.07,21.800000000000004
9.980000000000018,163.57,21.500000000000004
9.990000000000009,166.07,21.400000000000002
9.990000000000009,168.57,19.800000000000004
10.439999999999998,147.56,18.000000000000004
10.450000000000017,150.06,18.1
10.469999999999999,161.06,21.500000000000004
10.480000000000018,163.56,21.500000000000004
10.490000000000009,166.06,20.500000000000004
10.490000000000009,168.56,19.1
10.939999999999998,148.06,18.200000000000003
10.969999999999999,159.06,21.500000000000004
10.969999999999999,161.56,21.400000000000002
10.980000000000018,164.06,21.400000000000002
10.990000000000009,166.56,19.500000000000004
10.990000000000009,169.06,17.1
11.439999999999998,149.06,19.200000000000003
11.469999999999999,159.06,21.6
11.469999999999999,161.56,21.400000000000002
11.480000000000018,164.06,21.000000000000004
11.490000000000009,166.56,19.200000000000003
11.939999999999998,147.06,18.500000000000004
11.950000000000017,149.56,19.700000000000003
11.969999999999999,159.06,21.900000000000002
11.969999999999999,161.56,21.400000000000002
11.980000000000018,164.06,20.200000000000003
11.990000000000009,166.56,19.000000000000004
12.439999999999998,147.06,18.700000000000003
12.450000000000017,149.56,20.400000000000002
12.460000000000008,157.56,22.300000000000004
12.469999999999999,160.06,21.700000000000003
12.480000000000018,162.56,20.800000000000004
12.480000000000018,165.06,19.000000000000004
12.490000000000009,167.56,16.400000000000002
12.939999999999998,148.56,20.000000000000004
12.950000000000017,151.06,23.300000000000004
12.960000000000008,156.56,22.6
12.969999999999999,159.06,22.1
12.969999999999999,161.56,20.800000000000004
12.980000000000018,164.06,18.700000000000003
12.990000000000009,166.56,16.900000000000002
13.439999999999998,148.06,20.500000000000004
13.450000000000017,150.56,23.400000000000002
13.450000000000017,153.06,23.6
13.460000000000008,155.56,22.800000000000004
13.469999999999999,158.06,22.500000000000004
13.469999999999999,160.56,21.300000000000004
13.480000000000018,163.06,18.900000000000002
13.480000000000018,165.56,17.200000000000003
13.939999999999998,146.56,22.400000000000002
13.939999999999998,149.06,23.000000000000004
13.950000000000017,151.56,23.900000000000002
13.960000000000008,154.06,23.200000000000003
13.960000000000008,156.56,22.800000000000004
13.969999999999999,159.06,21.800000000000004
13.969999999999999,161.56,19.700000000000003
13.980000000000018,164.06,18.300000000000004
13.990000000000009,166.56,15.600000000000003
14.439999999999998,148.06,23.6
14.450000000000017,150.56,23.700000000000003
14.450000000000017,153.06,23.400000000000002
14.460000000000008,155.56,23.000000000000004
14.469999999999999,158.06,22.300000000000004
14.469999999999999,160.56,20.200000000000003
14.480000000000018,163.06,18.700000000000003
14.480000000000018,165.56,15.900000000000002
14.939999999999998,147.05,24.1
14.950000000000017,149.55,23.6
14.950000000000017,152.05,23.6
14.960000000000008,154.55,23.400000000000002
14.960000000000008,157.05,22.700000000000003
14.969999999999999,159.55,20.400000000000002
14.980000000000018,162.05,19.1
14.980000000000018,164.55,16.500000000000004
15.439999999999998,146.55,24.700000000000003
15.439999999999998,149.05,23.700000000000003
15.450000000000017,151.55,23.6
15.460000000000008,154.05,23.500000000000004
15.460000000000008,156.55,22.700000000000003
15.469999999999999,159.05,20.000000000000004
15.469999999999999,161.55,19.300000000000004
15.480000000000018,164.05,16.000000000000004
15.490000000000009,166.55,15.500000000000004
15.939999999999998,148.55,23.700000000000003
15.950000000000017,151.05,23.400000000000002
15.960000000000008,153.55,23.500000000000004
15.960000000000008,156.05,22.500000000000004
15.969999999999999,158.55,19.900000000000002
15.969999999999999,161.05,19.1
15.980000000000018,163.55,15.800000000000002
15.990000000000009,166.05,15.500000000000004
16.439999999999998,148.05,23.800000000000004
16.450000000000017,150.55,23.400000000000002
16.450000000000017,153.05,23.500000000000004
16.460000000000008,155.55,22.300000000000004
16.47,158.05,19.900000000000002
16.47,160.55,18.900000000000002
16.480000000000018,163.05,15.600000000000003
16.480000000000018,165.55,15.300000000000002
16.939999999999998,147.55,24.000000000000004
16.950000000000017,150.05,23.6
16.950000000000017,152.55,23.500000000000004
16.960000000000008,155.05,22.1
16.960000000000008,157.55,19.900000000000002
16.97,160.05,18.500000000000004
16.980000000000018,162.55,15.400000000000002
16.980000000000018,165.05,15.100000000000003
17.439999999999998,147.55,23.800000000000004
17.450000000000017,150.05,23.700000000000003
17.450000000000017,152.55,23.400000000000002
17.460000000000008,155.05,21.300000000000004
17.460000000000008,157.55,20.1
17.47,160.05,17.6
17.480000000000018,162.55,15.100000000000003
17.480000000000018,165.05,14.500000000000004
17.939999999999998,146.55,24.500000000000004
17.939999999999998,149.05,23.6
17.950000000000017,151.55,23.300000000000004
17.960000000000008,154.05,21.400000000000002
17.960000000000008,156.55,20.6
17.97,159.05,17.1
17.97,161.55,15.500000000000004
17.980000000000018,164.05,14.000000000000004
17.99000000000001,166.55,13.900000000000002
18.439999999999998,148.55,23.6
18.450000000000017,151.05,23.1
18.460000000000008,153.55,21.200000000000003
18.460000000000008,156.05,20.1
18.47,158.55,16.800000000000004
18.47,161.05,15.800000000000002
18.480000000000018,163.55,13.400000000000002
18.49000000000001,166.05,13.800000000000004
18.939999999999998,148.04,23.200000000000003
18.950000000000017,150.54,22.6
18.950000000000017,153.04,20.500000000000004
18.960000000000008,155.54,19.500000000000004
18.97,158.04,16.700000000000003
18.97,160.54,15.600000000000003
18.980000000000018,163.04,12.900000000000002
18.980000000000018,165.54,13.700000000000003
19.439999999999998,147.04,24.1
19.450000000000017,149.54,22.400000000000002
19.450000000000017,152.04,20.6
19.460000000000008,154.54,19.300000000000004
19.460000000000008,157.04,16.800000000000004
19.47,159.54,15.600000000000003
19.480000000000018,162.04,13.100000000000003
19.480000000000018,164.54,13.300000000000002
19.939999999999998,146.04,24.500000000000004
19.939999999999998,148.54,22.000000000000004
19.950000000000017,151.04,20.800000000000004
19.960000000000008,153.54,19.300000000000004
19.960000000000008,156.04,16.800000000000004
19.97,158.54,15.400000000000002
19.97,161.04,13.300000000000002
19.980000000000018,163.54,12.800000000000004
19.99000000000001,166.04,13.700000000000003
20.439999999999998,147.54,23.000000000000004
20.450000000000017,150.04,20.200000000000003
20.450000000000017,152.54,18.500000000000004
20.460000000000008,155.04,16.1
20.460000000000008,157.54,14.700000000000003
20.47,160.04,13.100000000000003
20.480000000000018,162.54,12.700000000000003
20.480000000000018,165.04,13.400000000000002
20.939999999999998,146.54,23.400000000000002
20.939999999999998,149.04,20.000000000000004
20.950000000000017,151.54,18.400000000000002
20.960000000000008,154.04,16.000000000000004
20.960000000000008,156.54,14.900000000000002
20.97,159.04,12.800000000000004
20.97,161.54,12.800000000000004
20.980000000000018,164.04,13.200000000000003
20.99000000000001,166.54,13.400000000000002
21.439999999999998,148.04,20.6
21.450000000000017,150.54,18.500000000000004
21.450000000000017,153.04,15.200000000000003
21.460000000000008,155.54,14.600000000000001
21.47,158.04,12.500000000000004
21.47,160.54,12.700000000000003
21.480000000000018,163.04,12.800000000000004
21.480000000000018,165.54,13.000000000000004
21.939999999999998,147.04,21.400000000000002
21.950000000000017,149.54,18.700000000000003
21.950000000000017,152.04,15.300000000000002
21.960000000000008,154.54,14.600000000000001
21.960000000000008,157.04,12.600000000000001
21.97,159.54,12.600000000000001
21.980000000000018,162.04,12.600000000000001
21.980000000000018,164.54,13.000000000000004
22.439999999999998,146.04,21.700000000000003
22.439999999999998,148.54,18.900000000000002
22.450000000000017,151.04,15.400000000000002
22.460000000000008,153.54,14.200000000000003
22.460000000000008,156.04,12.500000000000004
22.47,158.54,12.300000000000002
22.47,161.04,12.600000000000001
22.480000000000018,163.54,12.400000000000002
22.49000000000001,166.04,13.300000000000002
22.939999999999998,147.03,20.400000000000002
22.950000000000017,149.53,16.300000000000004
22.950000000000017,152.03,14.300000000000002
22.960000000000008,154.53,12.300000000000002
22.960000000000008,157.03,12.400000000000002
22.97,159.53,12.500000000000004
22.980000000000018,162.03,12.300000000000002
22.980000000000018,164.53,12.600000000000001
22.99000000000001,167.03,13.800000000000004
23.439999999999998,147.53,18.1
23.450000000000017,150.03,14.800000000000002
23.450000000000017,152.53,13.700000000000003
23.460000000000008,155.03,11.600000000000001
23.460000000000008,157.53,12.400000000000002
23.47,160.03,12.400000000000002
23.480000000000018,162.53,12.300000000000002
23.480000000000018,165.03,13.000000000000004
23.939999999999998,145.53,19.6
23.939999999999998,148.03,16.000000000000004
23.950000000000017,150.53,14.200000000000003
23.950000000000017,153.03,12.600000000000001
23.960000000000008,155.53,11.700000000000003
23.97,158.03,12.500000000000004
23.97,160.53,12.400000000000002
23.980000000000018,163.03,12.500000000000004
23.980000000000018,165.53,13.500000000000004
24.24000000000001,64.03,13.100000000000003
24.25,66.53,12.600000000000001
24.439999999999998,145.53,18.6
24.439999999999998,148.03,15.500000000000004
24.450000000000017,150.53,13.800000000000004
24.450000000000017,153.03,11.800000000000004
24.460000000000008,155.53,11.800000000000004
24.47,158.03,12.500000000000004
24.47,160.53,12.600000000000001
24.480000000000018,163.03,12.800000000000004
24.480000000000018,165.53,13.400000000000002
24.74000000000001,63.53,13.000000000000004
24.74000000000001,66.03,12.300000000000002
24.75,68.53,12.700000000000003
24.939999999999998,147.53,15.900000000000002
24.950000000000017,150.03,13.500000000000004
